instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,day,month_name,day_name,is_weekend,is_peak_hour,season_label,weather_label,demand_category
7927,2011-12-01,4,0,12,22,0,4,1,1,0.3,0.3333,0.61,0.0,5,99,104,1,December,Thursday,0,0,Winter,Clear,Medium
7928,2011-12-01,4,0,12,23,0,4,1,1,0.26,0.2879,0.7,0.0896,3,70,73,1,December,Thursday,0,0,Winter,Clear,Medium
7929,2011-12-02,4,0,12,0,0,5,1,1,0.26,0.2879,0.7,0.0896,6,32,38,2,December,Friday,0,0,Winter,Clear,Low
7930,2011-12-02,4,0,12,1,0,5,1,1,0.24,0.2879,0.75,0.0,1,14,15,2,December,Friday,0,0,Winter,Clear,Low
7931,2011-12-02,4,0,12,2,0,5,1,1,0.24,0.2879,0.75,0.0,0,10,10,2,December,Friday,0,0,Winter,Clear,Low
7932,2011-12-02,4,0,12,3,0,5,1,1,0.22,0.2727,0.8,0.0,0,1,1,2,December,Friday,0,0,Winter,Clear,Low
7933,2011-12-02,4,0,12,4,0,5,1,1,0.22,0.2727,0.8,0.0,0,3,3,2,December,Friday,0,0,Winter,Clear,Low
7934,2011-12-02,4,0,12,5,0,5,1,1,0.22,0.2576,0.8,0.0896,0,23,23,2,December,Friday,0,0,Winter,Clear,Low
7935,2011-12-02,4,0,12,6,0,5,1,1,0.22,0.2727,0.8,0.0,3,84,87,2,December,Friday,0,0,Winter,Clear,Medium
7936,2011-12-02,4,0,12,7,0,5,1,1,0.22,0.2576,0.87,0.0896,6,199,205,2,December,Friday,0,1,Winter,Clear,High
7937,2011-12-02,4,0,12,8,0,5,1,1,0.24,0.2879,0.87,0.0,13,432,445,2,December,Friday,0,1,Winter,Clear,Very_High
7938,2011-12-02,4,0,12,9,0,5,1,1,0.28,0.3182,0.81,0.0,12,234,246,2,December,Friday,0,1,Winter,Clear,High
7939,2011-12-02,4,0,12,10,0,5,1,1,0.3,0.2879,0.75,0.2239,16,89,105,2,December,Friday,0,0,Winter,Clear,Medium
7940,2011-12-02,4,0,12,11,0,5,1,1,0.34,0.3333,0.66,0.1642,18,142,160,2,December,Friday,0,0,Winter,Clear,High
7941,2011-12-02,4,0,12,12,0,5,1,1,0.36,0.3485,0.57,0.1343,18,186,204,2,December,Friday,0,0,Winter,Clear,High
7942,2011-12-02,4,0,12,13,0,5,1,1,0.4,0.4091,0.47,0.1343,19,188,207,2,December,Friday,0,0,Winter,Clear,High
7943,2011-12-02,4,0,12,14,0,5,1,1,0.42,0.4242,0.44,0.1045,25,145,170,2,December,Friday,0,0,Winter,Clear,High
7944,2011-12-02,4,0,12,15,0,5,1,1,0.42,0.4242,0.41,0.0896,24,175,199,2,December,Friday,0,0,Winter,Clear,High
7945,2011-12-02,4,0,12,16,0,5,1,1,0.42,0.4242,0.41,0.0896,22,254,276,2,December,Friday,0,0,Winter,Clear,High
7946,2011-12-02,4,0,12,17,0,5,1,1,0.42,0.4242,0.38,0.0,20,391,411,2,December,Friday,0,1,Winter,Clear,Very_High
7947,2011-12-02,4,0,12,18,0,5,1,1,0.4,0.4091,0.5,0.0,10,362,372,2,December,Friday,0,1,Winter,Clear,Very_High
7948,2011-12-02,4,0,12,19,0,5,1,1,0.34,0.3182,0.53,0.2537,13,252,265,2,December,Friday,0,1,Winter,Clear,High
7949,2011-12-02,4,0,12,20,0,5,1,1,0.38,0.3939,0.4,0.2836,12,178,190,2,December,Friday,0,0,Winter,Clear,High
7950,2011-12-02,4,0,12,21,0,5,1,1,0.34,0.3333,0.49,0.194,9,102,111,2,December,Friday,0,0,Winter,Clear,Medium
7951,2011-12-02,4,0,12,22,0,5,1,1,0.32,0.3182,0.53,0.194,7,95,102,2,December,Friday,0,0,Winter,Clear,Medium
7952,2011-12-02,4,0,12,23,0,5,1,1,0.32,0.303,0.53,0.2836,14,81,95,2,December,Friday,0,0,Winter,Clear,Medium
7953,2011-12-03,4,0,12,0,0,6,0,1,0.3,0.2879,0.56,0.2537,10,65,75,3,December,Saturday,1,0,Winter,Clear,Medium
7954,2011-12-03,4,0,12,1,0,6,0,1,0.26,0.2576,0.65,0.194,9,62,71,3,December,Saturday,1,0,Winter,Clear,Medium
7955,2011-12-03,4,0,12,2,0,6,0,1,0.26,0.2576,0.65,0.1642,9,41,50,3,December,Saturday,1,0,Winter,Clear,Medium
7956,2011-12-03,4,0,12,3,0,6,0,1,0.24,0.2424,0.7,0.1343,4,5,9,3,December,Saturday,1,0,Winter,Clear,Low
7957,2011-12-03,4,0,12,4,0,6,0,1,0.22,0.2273,0.75,0.1343,1,7,8,3,December,Saturday,1,0,Winter,Clear,Low
7958,2011-12-03,4,0,12,5,0,6,0,1,0.24,0.2576,0.7,0.0896,0,6,6,3,December,Saturday,1,0,Winter,Clear,Low
7959,2011-12-03,4,0,12,6,0,6,0,1,0.24,0.2576,0.65,0.1045,1,10,11,3,December,Saturday,1,0,Winter,Clear,Low
7960,2011-12-03,4,0,12,7,0,6,0,1,0.22,0.2576,0.75,0.0896,2,24,26,3,December,Saturday,1,1,Winter,Clear,Low
7961,2011-12-03,4,0,12,8,0,6,0,1,0.24,0.2576,0.75,0.0896,1,62,63,3,December,Saturday,1,1,Winter,Clear,Medium
7962,2011-12-03,4,0,12,9,0,6,0,1,0.26,0.2727,0.7,0.1045,25,99,124,3,December,Saturday,1,1,Winter,Clear,Medium
7963,2011-12-03,4,0,12,10,0,6,0,1,0.32,0.3333,0.61,0.1343,22,173,195,3,December,Saturday,1,0,Winter,Clear,High
7964,2011-12-03,4,0,12,11,0,6,0,1,0.32,0.3333,0.57,0.0896,48,227,275,3,December,Saturday,1,0,Winter,Clear,High
7965,2011-12-03,4,0,12,12,0,6,0,1,0.36,0.3788,0.5,0.0,78,280,358,3,December,Saturday,1,0,Winter,Clear,Very_High
7966,2011-12-03,4,0,12,13,0,6,0,1,0.36,0.3636,0.5,0.0896,70,222,292,3,December,Saturday,1,0,Winter,Clear,Very_High
7967,2011-12-03,4,0,12,14,0,6,0,1,0.36,0.3788,0.46,0.0,92,251,343,3,December,Saturday,1,0,Winter,Clear,Very_High
7968,2011-12-03,4,0,12,15,0,6,0,1,0.38,0.3939,0.46,0.0,100,237,337,3,December,Saturday,1,0,Winter,Clear,Very_High
7969,2011-12-03,4,0,12,16,0,6,0,1,0.38,0.3939,0.46,0.0,75,230,305,3,December,Saturday,1,0,Winter,Clear,Very_High
7970,2011-12-03,4,0,12,17,0,6,0,1,0.36,0.3788,0.62,0.0,46,186,232,3,December,Saturday,1,1,Winter,Clear,High
7971,2011-12-03,4,0,12,18,0,6,0,1,0.34,0.3333,0.53,0.1343,31,193,224,3,December,Saturday,1,1,Winter,Clear,High
7972,2011-12-03,4,0,12,19,0,6,0,1,0.3,0.3182,0.61,0.0896,31,144,175,3,December,Saturday,1,1,Winter,Clear,High
7973,2011-12-03,4,0,12,20,0,6,0,1,0.3,0.3182,0.61,0.0896,17,110,127,3,December,Saturday,1,0,Winter,Clear,Medium
7974,2011-12-03,4,0,12,21,0,6,0,2,0.3,0.3182,0.61,0.0896,5,104,109,3,December,Saturday,1,0,Winter,Mist,Medium
7975,2011-12-03,4,0,12,22,0,6,0,2,0.32,0.3333,0.61,0.0896,17,97,114,3,December,Saturday,1,0,Winter,Mist,Medium
7976,2011-12-03,4,0,12,23,0,6,0,1,0.3,0.303,0.7,0.1343,12,73,85,3,December,Saturday,1,0,Winter,Clear,Medium
7977,2011-12-04,4,0,12,0,0,0,0,1,0.3,0.3182,0.7,0.1045,19,64,83,4,December,Sunday,1,0,Winter,Clear,Medium
7978,2011-12-04,4,0,12,1,0,0,0,1,0.3,0.3182,0.75,0.0896,20,54,74,4,December,Sunday,1,0,Winter,Clear,Medium
7979,2011-12-04,4,0,12,2,0,0,0,1,0.26,0.303,0.81,0.0,11,51,62,4,December,Sunday,1,0,Winter,Clear,Medium
7980,2011-12-04,4,0,12,3,0,0,0,1,0.28,0.3182,0.75,0.0,7,34,41,4,December,Sunday,1,0,Winter,Clear,Medium
7981,2011-12-04,4,0,12,4,0,0,0,1,0.26,0.303,0.87,0.0,2,9,11,4,December,Sunday,1,0,Winter,Clear,Low
7982,2011-12-04,4,0,12,5,0,0,0,1,0.26,0.303,0.81,0.0,2,2,4,4,December,Sunday,1,0,Winter,Clear,Low
7983,2011-12-04,4,0,12,6,0,0,0,1,0.24,0.2879,0.93,0.0,1,3,4,4,December,Sunday,1,0,Winter,Clear,Low
7984,2011-12-04,4,0,12,7,0,0,0,1,0.26,0.303,0.87,0.0,3,23,26,4,December,Sunday,1,1,Winter,Clear,Low
7985,2011-12-04,4,0,12,8,0,0,0,1,0.26,0.303,0.87,0.0,7,48,55,4,December,Sunday,1,1,Winter,Clear,Medium
7986,2011-12-04,4,0,12,9,0,0,0,1,0.3,0.3333,0.81,0.0,12,114,126,4,December,Sunday,1,1,Winter,Clear,Medium
7987,2011-12-04,4,0,12,10,0,0,0,1,0.32,0.3333,0.81,0.1343,36,180,216,4,December,Sunday,1,0,Winter,Clear,High
7988,2011-12-04,4,0,12,11,0,0,0,1,0.34,0.3333,0.81,0.1642,48,206,254,4,December,Sunday,1,0,Winter,Clear,High
7989,2011-12-04,4,0,12,12,0,0,0,1,0.36,0.3485,0.81,0.1642,82,247,329,4,December,Sunday,1,0,Winter,Clear,Very_High
7990,2011-12-04,4,0,12,13,0,0,0,1,0.4,0.4091,0.66,0.2239,88,269,357,4,December,Sunday,1,0,Winter,Clear,Very_High
7991,2011-12-04,4,0,12,14,0,0,0,1,0.42,0.4242,0.62,0.1343,77,246,323,4,December,Sunday,1,0,Winter,Clear,Very_High
7992,2011-12-04,4,0,12,15,0,0,0,1,0.42,0.4242,0.62,0.194,69,227,296,4,December,Sunday,1,0,Winter,Clear,Very_High
7993,2011-12-04,4,0,12,16,0,0,0,1,0.42,0.4242,0.58,0.2239,64,266,330,4,December,Sunday,1,0,Winter,Clear,Very_High
7994,2011-12-04,4,0,12,17,0,0,0,1,0.38,0.3939,0.76,0.1343,38,207,245,4,December,Sunday,1,1,Winter,Clear,High
7995,2011-12-04,4,0,12,18,0,0,0,1,0.38,0.3939,0.71,0.0,10,161,171,4,December,Sunday,1,1,Winter,Clear,High
7996,2011-12-04,4,0,12,19,0,0,0,1,0.38,0.3939,0.76,0.0,15,158,173,4,December,Sunday,1,1,Winter,Clear,High
7997,2011-12-04,4,0,12,20,0,0,0,1,0.36,0.3485,0.76,0.1343,8,116,124,4,December,Sunday,1,0,Winter,Clear,Medium
7998,2011-12-04,4,0,12,21,0,0,0,1,0.36,0.3636,0.81,0.1045,7,65,72,4,December,Sunday,1,0,Winter,Clear,Medium
7999,2011-12-04,4,0,12,22,0,0,0,1,0.34,0.3485,0.87,0.1045,5,59,64,4,December,Sunday,1,0,Winter,Clear,Medium
8000,2011-12-04,4,0,12,23,0,0,0,1,0.34,0.3485,0.87,0.1045,3,42,45,4,December,Sunday,1,0,Winter,Clear,Medium
8001,2011-12-05,4,0,12,0,0,1,1,1,0.32,0.3333,0.87,0.0896,3,21,24,5,December,Monday,0,0,Winter,Clear,Low
8002,2011-12-05,4,0,12,1,0,1,1,1,0.32,0.3485,0.87,0.0,2,10,12,5,December,Monday,0,0,Winter,Clear,Low
8003,2011-12-05,4,0,12,2,0,1,1,1,0.32,0.3485,0.87,0.0,0,8,8,5,December,Monday,0,0,Winter,Clear,Low
8004,2011-12-05,4,0,12,3,0,1,1,1,0.32,0.3485,0.87,0.0,0,2,2,5,December,Monday,0,0,Winter,Clear,Low
8005,2011-12-05,4,0,12,4,0,1,1,1,0.3,0.3182,0.87,0.1045,0,7,7,5,December,Monday,0,0,Winter,Clear,Low
8006,2011-12-05,4,0,12,5,0,1,1,1,0.3,0.3182,0.87,0.1045,1,24,25,5,December,Monday,0,0,Winter,Clear,Low
8007,2011-12-05,4,0,12,6,0,1,1,1,0.3,0.3182,0.93,0.0896,1,89,90,5,December,Monday,0,0,Winter,Clear,Medium
8008,2011-12-05,4,0,12,7,0,1,1,1,0.32,0.3485,0.9,0.0,9,274,283,5,December,Monday,0,1,Winter,Clear,Very_High
8009,2011-12-05,4,0,12,8,0,1,1,1,0.32,0.3485,0.93,0.0,12,392,404,5,December,Monday,0,1,Winter,Clear,Very_High
8010,2011-12-05,4,0,12,9,0,1,1,2,0.36,0.3636,0.87,0.0896,12,178,190,5,December,Monday,0,1,Winter,Mist,High
8011,2011-12-05,4,0,12,10,0,1,1,2,0.36,0.3636,0.87,0.0896,9,78,87,5,December,Monday,0,0,Winter,Mist,Medium
8012,2011-12-05,4,0,12,11,0,1,1,2,0.36,0.3636,0.87,0.0896,17,106,123,5,December,Monday,0,0,Winter,Mist,Medium
8013,2011-12-05,4,0,12,12,0,1,1,2,0.4,0.4091,0.76,0.1045,29,125,154,5,December,Monday,0,0,Winter,Mist,High
8014,2011-12-05,4,0,12,13,0,1,1,2,0.42,0.4242,0.71,0.0896,18,153,171,5,December,Monday,0,0,Winter,Mist,High
8015,2011-12-05,4,0,12,14,0,1,1,2,0.46,0.4545,0.67,0.0,7,126,133,5,December,Monday,0,0,Winter,Mist,Medium
8016,2011-12-05,4,0,12,15,0,1,1,2,0.46,0.4545,0.72,0.0896,16,132,148,5,December,Monday,0,0,Winter,Mist,High
8017,2011-12-05,4,0,12,16,0,1,1,1,0.5,0.4848,0.63,0.0896,10,238,248,5,December,Monday,0,0,Winter,Clear,High
8018,2011-12-05,4,0,12,17,0,1,1,1,0.42,0.4242,0.77,0.0,16,430,446,5,December,Monday,0,1,Winter,Clear,Very_High
8019,2011-12-05,4,0,12,18,0,1,1,1,0.44,0.4394,0.77,0.0,13,386,399,5,December,Monday,0,1,Winter,Clear,Very_High
8020,2011-12-05,4,0,12,19,0,1,1,2,0.46,0.4545,0.77,0.0,13,295,308,5,December,Monday,0,1,Winter,Mist,Very_High
8021,2011-12-05,4,0,12,20,0,1,1,2,0.46,0.4545,0.82,0.1045,15,190,205,5,December,Monday,0,0,Winter,Mist,High
8022,2011-12-05,4,0,12,21,0,1,1,2,0.44,0.4394,0.88,0.0896,10,166,176,5,December,Monday,0,0,Winter,Mist,High
8023,2011-12-05,4,0,12,22,0,1,1,2,0.44,0.4394,0.88,0.1343,12,94,106,5,December,Monday,0,0,Winter,Mist,Medium
8024,2011-12-05,4,0,12,23,0,1,1,2,0.46,0.4545,0.88,0.1343,8,54,62,5,December,Monday,0,0,Winter,Mist,Medium
8025,2011-12-06,4,0,12,0,0,2,1,2,0.5,0.4848,0.77,0.2985,3,25,28,6,December,Tuesday,0,0,Winter,Mist,Low
8026,2011-12-06,4,0,12,1,0,2,1,2,0.46,0.4545,0.88,0.2985,2,14,16,6,December,Tuesday,0,0,Winter,Mist,Low
8027,2011-12-06,4,0,12,2,0,2,1,2,0.46,0.4545,0.87,0.194,0,3,3,6,December,Tuesday,0,0,Winter,Mist,Low
8028,2011-12-06,4,0,12,3,0,2,1,2,0.46,0.4545,0.87,0.194,0,3,3,6,December,Tuesday,0,0,Winter,Mist,Low
8029,2011-12-06,4,0,12,4,0,2,1,3,0.46,0.4545,0.88,0.2239,0,7,7,6,December,Tuesday,0,0,Winter,Light_Rain,Low
8030,2011-12-06,4,0,12,5,0,2,1,3,0.46,0.4545,0.88,0.2239,0,20,20,6,December,Tuesday,0,0,Winter,Light_Rain,Low
8031,2011-12-06,4,0,12,6,0,2,1,2,0.44,0.4394,0.94,0.2836,5,81,86,6,December,Tuesday,0,0,Winter,Mist,Medium
8032,2011-12-06,4,0,12,7,0,2,1,2,0.46,0.4545,0.94,0.194,7,227,234,6,December,Tuesday,0,1,Winter,Mist,High
8033,2011-12-06,4,0,12,8,0,2,1,2,0.46,0.4545,0.94,0.194,13,401,414,6,December,Tuesday,0,1,Winter,Mist,Very_High
8034,2011-12-06,4,0,12,9,0,2,1,2,0.46,0.4545,0.94,0.2239,4,200,204,6,December,Tuesday,0,1,Winter,Mist,High
8035,2011-12-06,4,0,12,10,0,2,1,3,0.46,0.4545,0.94,0.2836,6,44,50,6,December,Tuesday,0,0,Winter,Light_Rain,Medium
8036,2011-12-06,4,0,12,11,0,2,1,3,0.46,0.4545,0.94,0.2537,4,28,32,6,December,Tuesday,0,0,Winter,Light_Rain,Low
8037,2011-12-06,4,0,12,12,0,2,1,3,0.46,0.4545,1.0,0.2239,5,50,55,6,December,Tuesday,0,0,Winter,Light_Rain,Medium
8038,2011-12-06,4,0,12,13,0,2,1,3,0.46,0.4545,1.0,0.194,6,65,71,6,December,Tuesday,0,0,Winter,Light_Rain,Medium
8039,2011-12-06,4,0,12,14,0,2,1,3,0.48,0.4697,1.0,0.2239,6,69,75,6,December,Tuesday,0,0,Winter,Light_Rain,Medium
8040,2011-12-06,4,0,12,15,0,2,1,3,0.5,0.4848,1.0,0.194,2,43,45,6,December,Tuesday,0,0,Winter,Light_Rain,Medium
8041,2011-12-06,4,0,12,16,0,2,1,3,0.46,0.4545,1.0,0.2537,4,84,88,6,December,Tuesday,0,0,Winter,Light_Rain,Medium
8042,2011-12-06,4,0,12,17,0,2,1,2,0.46,0.4545,1.0,0.2239,13,249,262,6,December,Tuesday,0,1,Winter,Mist,High
8043,2011-12-06,4,0,12,18,0,2,1,2,0.46,0.4545,1.0,0.2836,17,287,304,6,December,Tuesday,0,1,Winter,Mist,Very_High
8044,2011-12-06,4,0,12,19,0,2,1,3,0.46,0.4545,1.0,0.2985,10,223,233,6,December,Tuesday,0,1,Winter,Light_Rain,High
8045,2011-12-06,4,0,12,20,0,2,1,3,0.46,0.4545,1.0,0.2985,3,107,110,6,December,Tuesday,0,0,Winter,Light_Rain,Medium
8046,2011-12-06,4,0,12,21,0,2,1,2,0.44,0.4394,1.0,0.194,6,108,114,6,December,Tuesday,0,0,Winter,Mist,Medium
8047,2011-12-06,4,0,12,22,0,2,1,3,0.46,0.4545,1.0,0.1642,5,82,87,6,December,Tuesday,0,0,Winter,Light_Rain,Medium
8048,2011-12-06,4,0,12,23,0,2,1,3,0.46,0.4545,1.0,0.1642,5,48,53,6,December,Tuesday,0,0,Winter,Light_Rain,Medium
8049,2011-12-07,4,0,12,0,0,3,1,1,0.44,0.4394,1.0,0.194,3,30,33,7,December,Wednesday,0,0,Winter,Clear,Low
8050,2011-12-07,4,0,12,1,0,3,1,2,0.46,0.4545,1.0,0.2537,4,9,13,7,December,Wednesday,0,0,Winter,Mist,Low
8051,2011-12-07,4,0,12,2,0,3,1,3,0.46,0.4545,1.0,0.2239,2,4,6,7,December,Wednesday,0,0,Winter,Light_Rain,Low
8052,2011-12-07,4,0,12,3,0,3,1,3,0.46,0.4545,1.0,0.2239,0,3,3,7,December,Wednesday,0,0,Winter,Light_Rain,Low
8053,2011-12-07,4,0,12,4,0,3,1,3,0.46,0.4545,1.0,0.1642,0,1,1,7,December,Wednesday,0,0,Winter,Light_Rain,Low
8054,2011-12-07,4,0,12,5,0,3,1,3,0.46,0.4545,1.0,0.1642,0,3,3,7,December,Wednesday,0,0,Winter,Light_Rain,Low
8055,2011-12-07,4,0,12,6,0,3,1,3,0.48,0.4697,1.0,0.4179,0,18,18,7,December,Wednesday,0,0,Winter,Light_Rain,Low
8056,2011-12-07,4,0,12,7,0,3,1,3,0.44,0.4394,1.0,0.1045,3,43,46,7,December,Wednesday,0,1,Winter,Light_Rain,Medium
8057,2011-12-07,4,0,12,8,0,3,1,3,0.44,0.4394,1.0,0.0,6,80,86,7,December,Wednesday,0,1,Winter,Light_Rain,Medium
8058,2011-12-07,4,0,12,9,0,3,1,3,0.44,0.4394,1.0,0.2537,0,64,64,7,December,Wednesday,0,1,Winter,Light_Rain,Medium
8059,2011-12-07,4,0,12,10,0,3,1,3,0.44,0.4394,1.0,0.0896,1,32,33,7,December,Wednesday,0,0,Winter,Light_Rain,Low
8060,2011-12-07,4,0,12,11,0,3,1,3,0.44,0.4394,1.0,0.0896,3,47,50,7,December,Wednesday,0,0,Winter,Light_Rain,Medium
8061,2011-12-07,4,0,12,12,0,3,1,3,0.44,0.4394,1.0,0.1343,4,29,33,7,December,Wednesday,0,0,Winter,Light_Rain,Low
8062,2011-12-07,4,0,12,13,0,3,1,3,0.44,0.4394,1.0,0.194,5,28,33,7,December,Wednesday,0,0,Winter,Light_Rain,Low
8063,2011-12-07,4,0,12,14,0,3,1,3,0.44,0.4394,1.0,0.194,1,24,25,7,December,Wednesday,0,0,Winter,Light_Rain,Low
8064,2011-12-07,4,0,12,15,0,3,1,3,0.42,0.4242,0.94,0.2239,5,25,30,7,December,Wednesday,0,0,Winter,Light_Rain,Low
8065,2011-12-07,4,0,12,16,0,3,1,3,0.42,0.4242,0.94,0.194,3,28,31,7,December,Wednesday,0,0,Winter,Light_Rain,Low
8066,2011-12-07,4,0,12,17,0,3,1,3,0.4,0.4091,1.0,0.3284,4,48,52,7,December,Wednesday,0,1,Winter,Light_Rain,Medium
8067,2011-12-07,4,0,12,18,0,3,1,3,0.4,0.4091,0.94,0.2985,3,48,51,7,December,Wednesday,0,1,Winter,Light_Rain,Medium
8068,2011-12-07,4,0,12,19,0,3,1,3,0.34,0.2879,0.87,0.6418,2,31,33,7,December,Wednesday,0,1,Winter,Light_Rain,Low
8069,2011-12-07,4,0,12,20,0,3,1,3,0.34,0.2879,0.87,0.6418,1,25,26,7,December,Wednesday,0,0,Winter,Light_Rain,Low
8070,2011-12-07,4,0,12,21,0,3,1,3,0.3,0.2576,0.87,0.5224,0,6,6,7,December,Wednesday,0,0,Winter,Light_Rain,Low
8071,2011-12-07,4,0,12,22,0,3,1,3,0.24,0.197,0.93,0.4478,0,13,13,7,December,Wednesday,0,0,Winter,Light_Rain,Low
8072,2011-12-07,4,0,12,23,0,3,1,1,0.24,0.2121,0.93,0.3881,0,16,16,7,December,Wednesday,0,0,Winter,Clear,Low
8073,2011-12-08,4,0,12,0,0,4,1,2,0.26,0.2273,0.87,0.2985,0,21,21,8,December,Thursday,0,0,Winter,Mist,Low
8074,2011-12-08,4,0,12,1,0,4,1,1,0.26,0.2273,0.81,0.3582,1,6,7,8,December,Thursday,0,0,Winter,Clear,Low
8075,2011-12-08,4,0,12,2,0,4,1,1,0.28,0.2727,0.65,0.2239,0,4,4,8,December,Thursday,0,0,Winter,Clear,Low
8076,2011-12-08,4,0,12,3,0,4,1,1,0.26,0.2273,0.6,0.2985,0,1,1,8,December,Thursday,0,0,Winter,Clear,Low
8077,2011-12-08,4,0,12,4,0,4,1,2,0.24,0.197,0.6,0.4627,0,2,2,8,December,Thursday,0,0,Winter,Mist,Low
8078,2011-12-08,4,0,12,5,0,4,1,1,0.22,0.2121,0.64,0.2239,0,12,12,8,December,Thursday,0,0,Winter,Clear,Low
8079,2011-12-08,4,0,12,6,0,4,1,1,0.22,0.2121,0.55,0.2836,0,71,71,8,December,Thursday,0,0,Winter,Clear,Medium
8080,2011-12-08,4,0,12,7,0,4,1,1,0.22,0.2121,0.6,0.2239,11,233,244,8,December,Thursday,0,1,Winter,Clear,High
8081,2011-12-08,4,0,12,8,0,4,1,1,0.22,0.2121,0.55,0.2836,11,418,429,8,December,Thursday,0,1,Winter,Clear,Very_High
8082,2011-12-08,4,0,12,9,0,4,1,1,0.24,0.2121,0.52,0.3881,7,218,225,8,December,Thursday,0,1,Winter,Clear,High
8083,2011-12-08,4,0,12,10,0,4,1,1,0.26,0.2273,0.52,0.3284,1,109,110,8,December,Thursday,0,0,Winter,Clear,Medium
8084,2011-12-08,4,0,12,11,0,4,1,1,0.28,0.2727,0.52,0.2537,6,100,106,8,December,Thursday,0,0,Winter,Clear,Medium
8085,2011-12-08,4,0,12,12,0,4,1,1,0.28,0.2576,0.52,0.3284,8,148,156,8,December,Thursday,0,0,Winter,Clear,High
8086,2011-12-08,4,0,12,13,0,4,1,1,0.3,0.2727,0.49,0.3582,9,115,124,8,December,Thursday,0,0,Winter,Clear,Medium
8087,2011-12-08,4,0,12,14,0,4,1,1,0.32,0.303,0.45,0.2537,16,121,137,8,December,Thursday,0,0,Winter,Clear,Medium
8088,2011-12-08,4,0,12,15,0,4,1,1,0.32,0.3333,0.45,0.1343,19,98,117,8,December,Thursday,0,0,Winter,Clear,Medium
8089,2011-12-08,4,0,12,16,0,4,1,1,0.32,0.3182,0.45,0.194,7,201,208,8,December,Thursday,0,0,Winter,Clear,High
8090,2011-12-08,4,0,12,17,0,4,1,1,0.3,0.3182,0.49,0.1045,10,321,331,8,December,Thursday,0,1,Winter,Clear,Very_High
8091,2011-12-08,4,0,12,18,0,4,1,1,0.28,0.2727,0.52,0.2239,12,306,318,8,December,Thursday,0,1,Winter,Clear,Very_High
8092,2011-12-08,4,0,12,19,0,4,1,1,0.26,0.2727,0.56,0.1045,12,220,232,8,December,Thursday,0,1,Winter,Clear,High
8093,2011-12-08,4,0,12,20,0,4,1,1,0.26,0.2727,0.6,0.1045,5,170,175,8,December,Thursday,0,0,Winter,Clear,High
8094,2011-12-08,4,0,12,21,0,4,1,1,0.28,0.303,0.61,0.0896,4,135,139,8,December,Thursday,0,0,Winter,Clear,Medium
8095,2011-12-08,4,0,12,22,0,4,1,1,0.26,0.2727,0.65,0.1343,8,84,92,8,December,Thursday,0,0,Winter,Clear,Medium
8096,2011-12-08,4,0,12,23,0,4,1,1,0.24,0.2576,0.7,0.1045,3,58,61,8,December,Thursday,0,0,Winter,Clear,Medium
8097,2011-12-09,4,0,12,0,0,5,1,1,0.24,0.2879,0.65,0.0,8,26,34,9,December,Friday,0,0,Winter,Clear,Low
8098,2011-12-09,4,0,12,1,0,5,1,1,0.24,0.2879,0.65,0.0,2,12,14,9,December,Friday,0,0,Winter,Clear,Low
8099,2011-12-09,4,0,12,2,0,5,1,1,0.24,0.2879,0.7,0.0,2,10,12,9,December,Friday,0,0,Winter,Clear,Low
8100,2011-12-09,4,0,12,3,0,5,1,1,0.22,0.2727,0.8,0.0,1,5,6,9,December,Friday,0,0,Winter,Clear,Low
8101,2011-12-09,4,0,12,4,0,5,1,1,0.22,0.2727,0.8,0.0,1,1,2,9,December,Friday,0,0,Winter,Clear,Low
8102,2011-12-09,4,0,12,5,0,5,1,1,0.22,0.2727,0.8,0.0,0,20,20,9,December,Friday,0,0,Winter,Clear,Low
8103,2011-12-09,4,0,12,6,0,5,1,1,0.22,0.2576,0.8,0.0896,1,62,63,9,December,Friday,0,0,Winter,Clear,Medium
8104,2011-12-09,4,0,12,7,0,5,1,1,0.22,0.2576,0.75,0.0896,4,195,199,9,December,Friday,0,1,Winter,Clear,High
8105,2011-12-09,4,0,12,8,0,5,1,1,0.24,0.2879,0.81,0.0,7,378,385,9,December,Friday,0,1,Winter,Clear,Very_High
8106,2011-12-09,4,0,12,9,0,5,1,1,0.26,0.2879,0.81,0.0896,8,256,264,9,December,Friday,0,1,Winter,Clear,High
8107,2011-12-09,4,0,12,10,0,5,1,2,0.3,0.303,0.7,0.1642,11,115,126,9,December,Friday,0,0,Winter,Mist,Medium
8108,2011-12-09,4,0,12,11,0,5,1,1,0.32,0.303,0.7,0.2537,15,121,136,9,December,Friday,0,0,Winter,Clear,Medium
8109,2011-12-09,4,0,12,12,0,5,1,1,0.36,0.3333,0.57,0.2985,27,146,173,9,December,Friday,0,0,Winter,Clear,High
8110,2011-12-09,4,0,12,13,0,5,1,1,0.38,0.3939,0.5,0.194,27,141,168,9,December,Friday,0,0,Winter,Clear,High
8111,2011-12-09,4,0,12,14,0,5,1,1,0.38,0.3939,0.46,0.2836,24,163,187,9,December,Friday,0,0,Winter,Clear,High
8112,2011-12-09,4,0,12,15,0,5,1,1,0.38,0.3939,0.46,0.2836,29,160,189,9,December,Friday,0,0,Winter,Clear,High
