instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,day,month_name,day_name,is_weekend,is_peak_hour,season_label,weather_label,demand_category,year,quarter,week_of_year,day_of_year,hour_group,business_hours,late_night,rush_hour,is_summer,is_winter,is_fall,is_spring,weather_severity,hr_sin,hr_cos,mnth_sin,mnth_cos
7265,2011-04-11,4,0,11,7,0,5,1,2,0.4,0.4091,0.86,0.2239,10,235,245,11,April,Monday,0,1,Winter,Mist,High,2011,2,15,101,Morning,0,0,1,0,1,0,0,Moderate,0.9659258262890683,-0.25881904510252063,-0.5000000000000004,0.8660254037844384
7266,2011-04-11,4,0,11,8,0,5,1,2,0.4,0.4091,0.87,0.3582,8,387,395,11,April,Monday,0,1,Winter,Mist,Very_High,2011,2,15,101,Morning,0,0,1,0,1,0,0,Moderate,0.8660254037844387,-0.4999999999999998,-0.5000000000000004,0.8660254037844384
7267,2011-04-11,4,0,11,9,0,5,1,2,0.42,0.4242,0.71,0.4627,15,239,254,11,April,Monday,0,1,Winter,Mist,High,2011,2,15,101,Morning,1,0,1,0,1,0,0,Moderate,0.7071067811865476,-0.7071067811865475,-0.5000000000000004,0.8660254037844384
7268,2011-04-11,4,0,11,10,0,5,1,2,0.42,0.4242,0.71,0.3284,19,115,134,11,April,Monday,0,0,Winter,Mist,Medium,2011,2,15,101,Morning,1,0,0,0,1,0,0,Moderate,0.49999999999999994,-0.8660254037844387,-0.5000000000000004,0.8660254037844384
7269,2011-04-11,4,0,11,11,0,5,1,2,0.44,0.4394,0.67,0.4478,34,128,162,11,April,Monday,0,0,Winter,Mist,High,2011,2,15,101,Morning,1,0,0,0,1,0,0,Moderate,0.258819045102521,-0.9659258262890682,-0.5000000000000004,0.8660254037844384
7270,2011-04-11,4,0,11,12,0,5,1,2,0.48,0.4697,0.55,0.4925,44,153,197,11,April,Monday,0,0,Winter,Mist,High,2011,2,15,101,Morning,1,0,0,0,1,0,0,Moderate,1.2246467991473532e-16,-1.0,-0.5000000000000004,0.8660254037844384
7271,2011-04-11,4,0,11,13,0,5,1,1,0.44,0.4394,0.51,0.4179,33,161,194,11,April,Monday,0,0,Winter,Clear,High,2011,2,15,101,Afternoon,1,0,0,0,1,0,0,Good,-0.2588190451025208,-0.9659258262890683,-0.5000000000000004,0.8660254037844384
7272,2011-04-11,4,0,11,14,0,5,1,1,0.44,0.4394,0.47,0.2985,54,147,201,11,April,Monday,0,0,Winter,Clear,High,2011,2,15,101,Afternoon,1,0,0,0,1,0,0,Good,-0.4999999999999997,-0.8660254037844388,-0.5000000000000004,0.8660254037844384
7273,2011-04-11,4,0,11,15,0,5,1,1,0.46,0.4545,0.44,0.3881,45,192,237,11,April,Monday,0,0,Winter,Clear,High,2011,2,15,101,Afternoon,1,0,0,0,1,0,0,Good,-0.7071067811865471,-0.7071067811865479,-0.5000000000000004,0.8660254037844384
7274,2011-04-11,4,0,11,16,0,5,1,1,0.46,0.4545,0.36,0.3881,53,237,290,11,April,Monday,0,0,Winter,Clear,Very_High,2011,2,15,101,Afternoon,1,0,0,0,1,0,0,Good,-0.8660254037844385,-0.5000000000000004,-0.5000000000000004,0.8660254037844384
7275,2011-04-11,4,0,11,17,0,5,1,1,0.42,0.4242,0.38,0.3582,42,438,480,11,April,Monday,0,1,Winter,Clear,Very_High,2011,2,15,101,Afternoon,1,0,1,0,1,0,0,Good,-0.9659258262890683,-0.25881904510252063,-0.5000000000000004,0.8660254037844384
7276,2011-04-11,4,0,11,18,0,5,1,1,0.42,0.4242,0.32,0.4627,35,339,374,11,April,Monday,0,1,Winter,Clear,Very_High,2011,2,15,101,Afternoon,1,0,1,0,1,0,0,Good,-1.0,-1.8369701987210297e-16,-0.5000000000000004,0.8660254037844384
7277,2011-04-11,4,0,11,19,0,5,1,1,0.4,0.4091,0.37,0.3582,14,182,196,11,April,Monday,0,1,Winter,Clear,High,2011,2,15,101,Evening,0,0,1,0,1,0,0,Good,-0.9659258262890684,0.2588190451025203,-0.5000000000000004,0.8660254037844384
7278,2011-04-11,4,0,11,20,0,5,1,1,0.36,0.3333,0.43,0.2836,15,171,186,11,April,Monday,0,0,Winter,Clear,High,2011,2,15,101,Evening,0,0,0,0,1,0,0,Good,-0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384
7279,2011-04-11,4,0,11,21,0,5,1,1,0.34,0.3182,0.46,0.2537,8,115,123,11,April,Monday,0,0,Winter,Clear,Medium,2011,2,15,101,Evening,0,0,0,0,1,0,0,Good,-0.7071067811865477,0.7071067811865474,-0.5000000000000004,0.8660254037844384
7280,2011-04-11,4,0,11,22,0,5,1,1,0.34,0.303,0.46,0.3284,6,109,115,11,April,Monday,0,0,Winter,Clear,Medium,2011,2,15,101,Evening,0,1,0,0,1,0,0,Good,-0.5000000000000004,0.8660254037844384,-0.5000000000000004,0.8660254037844384
7281,2011-04-11,4,0,11,23,0,5,1,1,0.32,0.303,0.49,0.3284,17,72,89,11,April,Monday,0,0,Winter,Clear,Medium,2011,2,15,101,Evening,0,1,0,0,1,0,0,Good,-0.25881904510252157,0.9659258262890681,-0.5000000000000004,0.8660254037844384
7282,2011-05-11,4,0,11,0,0,6,0,1,0.32,0.2879,0.45,0.3582,4,48,52,11,May,Wednesday,1,0,Winter,Clear,Medium,2011,2,19,131,Night,0,1,0,0,1,0,0,Good,0.0,1.0,-0.5000000000000004,0.8660254037844384
7283,2011-05-11,4,0,11,1,0,6,0,1,0.32,0.303,0.45,0.2985,5,57,62,11,May,Wednesday,1,0,Winter,Clear,Medium,2011,2,19,131,Night,0,1,0,0,1,0,0,Good,0.25881904510252074,0.9659258262890683,-0.5000000000000004,0.8660254037844384
7284,2011-05-11,4,0,11,2,0,6,0,1,0.3,0.2727,0.52,0.3284,7,24,31,11,May,Wednesday,1,0,Winter,Clear,Low,2011,2,19,131,Night,0,1,0,0,1,0,0,Good,0.49999999999999994,0.8660254037844387,-0.5000000000000004,0.8660254037844384
7285,2011-05-11,4,0,11,3,0,6,0,1,0.3,0.2727,0.52,0.2985,0,8,8,11,May,Wednesday,1,0,Winter,Clear,Low,2011,2,19,131,Night,0,1,0,0,1,0,0,Good,0.7071067811865476,0.7071067811865476,-0.5000000000000004,0.8660254037844384
7286,2011-05-11,4,0,11,4,0,6,0,1,0.28,0.2576,0.56,0.3284,3,5,8,11,May,Wednesday,1,0,Winter,Clear,Low,2011,2,19,131,Night,0,1,0,0,1,0,0,Good,0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384
7287,2011-05-11,4,0,11,5,0,6,0,1,0.26,0.2273,0.6,0.3284,0,2,2,11,May,Wednesday,1,0,Winter,Clear,Low,2011,2,19,131,Night,0,1,0,0,1,0,0,Good,0.9659258262890683,0.25881904510252074,-0.5000000000000004,0.8660254037844384
7288,2011-05-11,4,0,11,6,0,6,0,1,0.26,0.2424,0.6,0.2537,3,20,23,11,May,Wednesday,1,0,Winter,Clear,Low,2011,2,19,131,Night,0,0,0,0,1,0,0,Good,1.0,6.123233995736766e-17,-0.5000000000000004,0.8660254037844384
7289,2011-05-11,4,0,11,7,0,6,0,1,0.26,0.2424,0.6,0.2836,3,31,34,11,May,Wednesday,1,1,Winter,Clear,Low,2011,2,19,131,Morning,0,0,1,0,1,0,0,Good,0.9659258262890683,-0.25881904510252063,-0.5000000000000004,0.8660254037844384
7290,2011-05-11,4,0,11,8,0,6,0,1,0.28,0.2576,0.56,0.3284,4,80,84,11,May,Wednesday,1,1,Winter,Clear,Medium,2011,2,19,131,Morning,0,0,1,0,1,0,0,Good,0.8660254037844387,-0.4999999999999998,-0.5000000000000004,0.8660254037844384
7291,2011-05-11,4,0,11,9,0,6,0,1,0.3,0.2727,0.56,0.2985,30,111,141,11,May,Wednesday,1,1,Winter,Clear,Medium,2011,2,19,131,Morning,1,0,1,0,1,0,0,Good,0.7071067811865476,-0.7071067811865475,-0.5000000000000004,0.8660254037844384
7292,2011-05-11,4,0,11,10,0,6,0,1,0.32,0.303,0.53,0.2537,56,171,227,11,May,Wednesday,1,0,Winter,Clear,High,2011,2,19,131,Morning,1,0,0,0,1,0,0,Good,0.49999999999999994,-0.8660254037844387,-0.5000000000000004,0.8660254037844384
7293,2011-05-11,4,0,11,11,0,6,0,1,0.36,0.3636,0.46,0.1045,69,169,238,11,May,Wednesday,1,0,Winter,Clear,High,2011,2,19,131,Morning,1,0,0,0,1,0,0,Good,0.258819045102521,-0.9659258262890682,-0.5000000000000004,0.8660254037844384
7294,2011-05-11,4,0,11,12,0,6,0,1,0.36,0.3485,0.46,0.1642,137,235,372,11,May,Wednesday,1,0,Winter,Clear,Very_High,2011,2,19,131,Morning,1,0,0,0,1,0,0,Good,1.2246467991473532e-16,-1.0,-0.5000000000000004,0.8660254037844384
7295,2011-05-11,4,0,11,13,0,6,0,1,0.4,0.4091,0.37,0.1045,148,207,355,11,May,Wednesday,1,0,Winter,Clear,Very_High,2011,2,19,131,Afternoon,1,0,0,0,1,0,0,Good,-0.2588190451025208,-0.9659258262890683,-0.5000000000000004,0.8660254037844384
7296,2011-05-11,4,0,11,14,0,6,0,1,0.42,0.4242,0.35,0.1343,159,227,386,11,May,Wednesday,1,0,Winter,Clear,Very_High,2011,2,19,131,Afternoon,1,0,0,0,1,0,0,Good,-0.4999999999999997,-0.8660254037844388,-0.5000000000000004,0.8660254037844384
7297,2011-05-11,4,0,11,15,0,6,0,1,0.4,0.4091,0.37,0.194,141,202,343,11,May,Wednesday,1,0,Winter,Clear,Very_High,2011,2,19,131,Afternoon,1,0,0,0,1,0,0,Good,-0.7071067811865471,-0.7071067811865479,-0.5000000000000004,0.8660254037844384
7298,2011-05-11,4,0,11,16,0,6,0,1,0.4,0.4091,0.4,0.2239,128,207,335,11,May,Wednesday,1,0,Winter,Clear,Very_High,2011,2,19,131,Afternoon,1,0,0,0,1,0,0,Good,-0.8660254037844385,-0.5000000000000004,-0.5000000000000004,0.8660254037844384
7299,2011-05-11,4,0,11,17,0,6,0,1,0.38,0.3939,0.4,0.1642,100,234,334,11,May,Wednesday,1,1,Winter,Clear,Very_High,2011,2,19,131,Afternoon,1,0,1,0,1,0,0,Good,-0.9659258262890683,-0.25881904510252063,-0.5000000000000004,0.8660254037844384
7300,2011-05-11,4,0,11,18,0,6,0,1,0.36,0.3636,0.5,0.0896,52,185,237,11,May,Wednesday,1,1,Winter,Clear,High,2011,2,19,131,Afternoon,1,0,1,0,1,0,0,Good,-1.0,-1.8369701987210297e-16,-0.5000000000000004,0.8660254037844384
7301,2011-05-11,4,0,11,19,0,6,0,1,0.34,0.3636,0.53,0.0,45,159,204,11,May,Wednesday,1,1,Winter,Clear,High,2011,2,19,131,Evening,0,0,1,0,1,0,0,Good,-0.9659258262890684,0.2588190451025203,-0.5000000000000004,0.8660254037844384
7302,2011-05-11,4,0,11,20,0,6,0,1,0.32,0.3485,0.66,0.0,29,136,165,11,May,Wednesday,1,0,Winter,Clear,High,2011,2,19,131,Evening,0,0,0,0,1,0,0,Good,-0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384
7303,2011-05-11,4,0,11,21,0,6,0,1,0.32,0.3485,0.66,0.0,19,99,118,11,May,Wednesday,1,0,Winter,Clear,Medium,2011,2,19,131,Evening,0,0,0,0,1,0,0,Good,-0.7071067811865477,0.7071067811865474,-0.5000000000000004,0.8660254037844384
7304,2011-05-11,4,0,11,22,0,6,0,1,0.3,0.3333,0.65,0.0,10,72,82,11,May,Wednesday,1,0,Winter,Clear,Medium,2011,2,19,131,Evening,0,1,0,0,1,0,0,Good,-0.5000000000000004,0.8660254037844384,-0.5000000000000004,0.8660254037844384
7305,2011-05-11,4,0,11,23,0,6,0,1,0.28,0.3182,0.7,0.0,4,81,85,11,May,Wednesday,1,0,Winter,Clear,Medium,2011,2,19,131,Evening,0,1,0,0,1,0,0,Good,-0.25881904510252157,0.9659258262890681,-0.5000000000000004,0.8660254037844384
7306,2011-06-11,4,0,11,0,0,0,0,1,0.28,0.3182,0.75,0.0,10,65,75,11,June,Saturday,1,0,Winter,Clear,Medium,2011,2,23,162,Night,0,1,0,0,1,0,0,Good,0.0,1.0,-0.5000000000000004,0.8660254037844384
7307,2011-06-11,4,0,11,1,0,0,0,1,0.26,0.303,0.81,0.0,11,104,115,11,June,Saturday,1,0,Winter,Clear,Medium,2011,2,23,162,Night,0,1,0,0,1,0,0,Good,0.25881904510252074,0.9659258262890683,-0.5000000000000004,0.8660254037844384
7308,2011-06-11,4,0,11,2,0,0,0,1,0.26,0.303,0.81,0.0,6,23,29,11,June,Saturday,1,0,Winter,Clear,Low,2011,2,23,162,Night,0,1,0,0,1,0,0,Good,0.49999999999999994,0.8660254037844387,-0.5000000000000004,0.8660254037844384
7309,2011-06-11,4,0,11,3,0,0,0,1,0.24,0.2879,0.87,0.0,5,4,9,11,June,Saturday,1,0,Winter,Clear,Low,2011,2,23,162,Night,0,1,0,0,1,0,0,Good,0.7071067811865476,0.7071067811865476,-0.5000000000000004,0.8660254037844384
7310,2011-06-11,4,0,11,4,0,0,0,1,0.24,0.2879,0.87,0.0,0,6,6,11,June,Saturday,1,0,Winter,Clear,Low,2011,2,23,162,Night,0,1,0,0,1,0,0,Good,0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384
7311,2011-06-11,4,0,11,5,0,0,0,1,0.24,0.2424,0.87,0.1343,0,5,5,11,June,Saturday,1,0,Winter,Clear,Low,2011,2,23,162,Night,0,1,0,0,1,0,0,Good,0.9659258262890683,0.25881904510252074,-0.5000000000000004,0.8660254037844384
7312,2011-06-11,4,0,11,6,0,0,0,1,0.26,0.2879,0.81,0.0896,5,11,16,11,June,Saturday,1,0,Winter,Clear,Low,2011,2,23,162,Night,0,0,0,0,1,0,0,Good,1.0,6.123233995736766e-17,-0.5000000000000004,0.8660254037844384
7313,2011-06-11,4,0,11,7,0,0,0,1,0.26,0.2727,0.87,0.1045,4,24,28,11,June,Saturday,1,1,Winter,Clear,Low,2011,2,23,162,Morning,0,0,1,0,1,0,0,Good,0.9659258262890683,-0.25881904510252063,-0.5000000000000004,0.8660254037844384
7314,2011-06-11,4,0,11,8,0,0,0,2,0.28,0.303,0.87,0.0896,19,71,90,11,June,Saturday,1,1,Winter,Mist,Medium,2011,2,23,162,Morning,0,0,1,0,1,0,0,Moderate,0.8660254037844387,-0.4999999999999998,-0.5000000000000004,0.8660254037844384
7315,2011-06-11,4,0,11,9,0,0,0,2,0.3,0.3182,0.75,0.0896,36,134,170,11,June,Saturday,1,1,Winter,Mist,High,2011,2,23,162,Morning,1,0,1,0,1,0,0,Moderate,0.7071067811865476,-0.7071067811865475,-0.5000000000000004,0.8660254037844384
7316,2011-06-11,4,0,11,10,0,0,0,1,0.36,0.3636,0.66,0.0896,76,186,262,11,June,Saturday,1,0,Winter,Clear,High,2011,2,23,162,Morning,1,0,0,0,1,0,0,Good,0.49999999999999994,-0.8660254037844387,-0.5000000000000004,0.8660254037844384
7317,2011-06-11,4,0,11,11,0,0,0,1,0.42,0.4242,0.58,0.0896,104,216,320,11,June,Saturday,1,0,Winter,Clear,Very_High,2011,2,23,162,Morning,1,0,0,0,1,0,0,Good,0.258819045102521,-0.9659258262890682,-0.5000000000000004,0.8660254037844384
7318,2011-06-11,4,0,11,12,0,0,0,1,0.44,0.4394,0.54,0.0,120,226,346,11,June,Saturday,1,0,Winter,Clear,Very_High,2011,2,23,162,Morning,1,0,0,0,1,0,0,Good,1.2246467991473532e-16,-1.0,-0.5000000000000004,0.8660254037844384
7319,2011-06-11,4,0,11,13,0,0,0,1,0.46,0.4545,0.51,0.1642,105,209,314,11,June,Saturday,1,0,Winter,Clear,Very_High,2011,2,23,162,Afternoon,1,0,0,0,1,0,0,Good,-0.2588190451025208,-0.9659258262890683,-0.5000000000000004,0.8660254037844384
7320,2011-06-11,4,0,11,14,0,0,0,1,0.46,0.4545,0.55,0.194,101,219,320,11,June,Saturday,1,0,Winter,Clear,Very_High,2011,2,23,162,Afternoon,1,0,0,0,1,0,0,Good,-0.4999999999999997,-0.8660254037844388,-0.5000000000000004,0.8660254037844384
7321,2011-06-11,4,0,11,15,0,0,0,1,0.48,0.4697,0.51,0.194,96,210,306,11,June,Saturday,1,0,Winter,Clear,Very_High,2011,2,23,162,Afternoon,1,0,0,0,1,0,0,Good,-0.7071067811865471,-0.7071067811865479,-0.5000000000000004,0.8660254037844384
7322,2011-06-11,4,0,11,16,0,0,0,1,0.46,0.4545,0.55,0.2239,84,263,347,11,June,Saturday,1,0,Winter,Clear,Very_High,2011,2,23,162,Afternoon,1,0,0,0,1,0,0,Good,-0.8660254037844385,-0.5000000000000004,-0.5000000000000004,0.8660254037844384
7323,2011-06-11,4,0,11,17,0,0,0,1,0.44,0.4394,0.62,0.1642,71,185,256,11,June,Saturday,1,1,Winter,Clear,High,2011,2,23,162,Afternoon,1,0,1,0,1,0,0,Good,-0.9659258262890683,-0.25881904510252063,-0.5000000000000004,0.8660254037844384
7324,2011-06-11,4,0,11,18,0,0,0,1,0.42,0.4242,0.71,0.1045,39,146,185,11,June,Saturday,1,1,Winter,Clear,High,2011,2,23,162,Afternoon,1,0,1,0,1,0,0,Good,-1.0,-1.8369701987210297e-16,-0.5000000000000004,0.8660254037844384
7325,2011-06-11,4,0,11,19,0,0,0,1,0.38,0.3939,0.76,0.194,21,130,151,11,June,Saturday,1,1,Winter,Clear,High,2011,2,23,162,Evening,0,0,1,0,1,0,0,Good,-0.9659258262890684,0.2588190451025203,-0.5000000000000004,0.8660254037844384
7326,2011-06-11,4,0,11,20,0,0,0,1,0.36,0.3636,0.81,0.1045,16,100,116,11,June,Saturday,1,0,Winter,Clear,Medium,2011,2,23,162,Evening,0,0,0,0,1,0,0,Good,-0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384
7327,2011-06-11,4,0,11,21,0,0,0,1,0.36,0.3636,0.81,0.0896,11,77,88,11,June,Saturday,1,0,Winter,Clear,Medium,2011,2,23,162,Evening,0,0,0,0,1,0,0,Good,-0.7071067811865477,0.7071067811865474,-0.5000000000000004,0.8660254037844384
7328,2011-06-11,4,0,11,22,0,0,0,1,0.36,0.3788,0.87,0.0,5,40,45,11,June,Saturday,1,0,Winter,Clear,Medium,2011,2,23,162,Evening,0,1,0,0,1,0,0,Good,-0.5000000000000004,0.8660254037844384,-0.5000000000000004,0.8660254037844384
7329,2011-06-11,4,0,11,23,0,0,0,1,0.34,0.3485,0.87,0.0896,7,43,50,11,June,Saturday,1,0,Winter,Clear,Medium,2011,2,23,162,Evening,0,1,0,0,1,0,0,Good,-0.25881904510252157,0.9659258262890681,-0.5000000000000004,0.8660254037844384
7330,2011-07-11,4,0,11,0,0,1,1,1,0.34,0.3636,0.87,0.0,1,14,15,11,July,Monday,0,0,Winter,Clear,Low,2011,3,28,192,Night,0,1,0,0,1,0,0,Good,0.0,1.0,-0.5000000000000004,0.8660254037844384
7331,2011-07-11,4,0,11,1,0,1,1,1,0.34,0.3636,0.87,0.0,2,6,8,11,July,Monday,0,0,Winter,Clear,Low,2011,3,28,192,Night,0,1,0,0,1,0,0,Good,0.25881904510252074,0.9659258262890683,-0.5000000000000004,0.8660254037844384
7332,2011-07-11,4,0,11,2,0,1,1,1,0.32,0.3485,0.93,0.0,0,2,2,11,July,Monday,0,0,Winter,Clear,Low,2011,3,28,192,Night,0,1,0,0,1,0,0,Good,0.49999999999999994,0.8660254037844387,-0.5000000000000004,0.8660254037844384
7333,2011-07-11,4,0,11,3,0,1,1,1,0.32,0.3485,0.93,0.0,0,3,3,11,July,Monday,0,0,Winter,Clear,Low,2011,3,28,192,Night,0,1,0,0,1,0,0,Good,0.7071067811865476,0.7071067811865476,-0.5000000000000004,0.8660254037844384
7334,2011-07-11,4,0,11,4,0,1,1,1,0.32,0.3485,0.93,0.0,2,4,6,11,July,Monday,0,0,Winter,Clear,Low,2011,3,28,192,Night,0,1,0,0,1,0,0,Good,0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384
7335,2011-07-11,4,0,11,5,0,1,1,1,0.3,0.3333,0.93,0.0,1,25,26,11,July,Monday,0,0,Winter,Clear,Low,2011,3,28,192,Night,0,1,0,0,1,0,0,Good,0.9659258262890683,0.25881904510252074,-0.5000000000000004,0.8660254037844384
7336,2011-07-11,4,0,11,6,0,1,1,2,0.28,0.3182,0.93,0.0,2,97,99,11,July,Monday,0,0,Winter,Mist,Medium,2011,3,28,192,Night,0,0,0,0,1,0,0,Moderate,1.0,6.123233995736766e-17,-0.5000000000000004,0.8660254037844384
7337,2011-07-11,4,0,11,7,0,1,1,2,0.28,0.3182,0.93,0.0,6,305,311,11,July,Monday,0,1,Winter,Mist,Very_High,2011,3,28,192,Morning,0,0,1,0,1,0,0,Moderate,0.9659258262890683,-0.25881904510252063,-0.5000000000000004,0.8660254037844384
7338,2011-07-11,4,0,11,8,0,1,1,2,0.3,0.3182,1.0,0.0896,13,397,410,11,July,Monday,0,1,Winter,Mist,Very_High,2011,3,28,192,Morning,0,0,1,0,1,0,0,Moderate,0.8660254037844387,-0.4999999999999998,-0.5000000000000004,0.8660254037844384
7339,2011-07-11,4,0,11,9,0,1,1,2,0.34,0.3333,1.0,0.1343,18,156,174,11,July,Monday,0,1,Winter,Mist,High,2011,3,28,192,Morning,1,0,1,0,1,0,0,Moderate,0.7071067811865476,-0.7071067811865475,-0.5000000000000004,0.8660254037844384
7340,2011-07-11,4,0,11,10,0,1,1,1,0.36,0.3485,0.93,0.1343,28,95,123,11,July,Monday,0,0,Winter,Clear,Medium,2011,3,28,192,Morning,1,0,0,0,1,0,0,Good,0.49999999999999994,-0.8660254037844387,-0.5000000000000004,0.8660254037844384
7341,2011-07-11,4,0,11,11,0,1,1,1,0.42,0.4242,0.77,0.1045,28,100,128,11,July,Monday,0,0,Winter,Clear,Medium,2011,3,28,192,Morning,1,0,0,0,1,0,0,Good,0.258819045102521,-0.9659258262890682,-0.5000000000000004,0.8660254037844384
7342,2011-07-11,4,0,11,12,0,1,1,1,0.46,0.4545,0.67,0.0,21,158,179,11,July,Monday,0,0,Winter,Clear,High,2011,3,28,192,Morning,1,0,0,0,1,0,0,Good,1.2246467991473532e-16,-1.0,-0.5000000000000004,0.8660254037844384
7343,2011-07-11,4,0,11,13,0,1,1,1,0.54,0.5152,0.49,0.0896,32,157,189,11,July,Monday,0,0,Winter,Clear,High,2011,3,28,192,Afternoon,1,0,0,0,1,0,0,Good,-0.2588190451025208,-0.9659258262890683,-0.5000000000000004,0.8660254037844384
7344,2011-07-11,4,0,11,14,0,1,1,1,0.56,0.5303,0.37,0.1642,30,115,145,11,July,Monday,0,0,Winter,Clear,High,2011,3,28,192,Afternoon,1,0,0,0,1,0,0,Good,-0.4999999999999997,-0.8660254037844388,-0.5000000000000004,0.8660254037844384
7345,2011-07-11,4,0,11,15,0,1,1,1,0.56,0.5303,0.37,0.1045,38,132,170,11,July,Monday,0,0,Winter,Clear,High,2011,3,28,192,Afternoon,1,0,0,0,1,0,0,Good,-0.7071067811865471,-0.7071067811865479,-0.5000000000000004,0.8660254037844384
7346,2011-07-11,4,0,11,16,0,1,1,1,0.52,0.5,0.45,0.0,40,255,295,11,July,Monday,0,0,Winter,Clear,Very_High,2011,3,28,192,Afternoon,1,0,0,0,1,0,0,Good,-0.8660254037844385,-0.5000000000000004,-0.5000000000000004,0.8660254037844384
7347,2011-07-11,4,0,11,17,0,1,1,1,0.5,0.4848,0.45,0.1642,39,489,528,11,July,Monday,0,1,Winter,Clear,Very_High,2011,3,28,192,Afternoon,1,0,1,0,1,0,0,Good,-0.9659258262890683,-0.25881904510252063,-0.5000000000000004,0.8660254037844384
7348,2011-07-11,4,0,11,18,0,1,1,1,0.46,0.4545,0.59,0.1045,18,407,425,11,July,Monday,0,1,Winter,Clear,Very_High,2011,3,28,192,Afternoon,1,0,1,0,1,0,0,Good,-1.0,-1.8369701987210297e-16,-0.5000000000000004,0.8660254037844384
7349,2011-07-11,4,0,11,19,0,1,1,1,0.46,0.4545,0.59,0.0,20,280,300,11,July,Monday,0,1,Winter,Clear,Very_High,2011,3,28,192,Evening,0,0,1,0,1,0,0,Good,-0.9659258262890684,0.2588190451025203,-0.5000000000000004,0.8660254037844384
7350,2011-07-11,4,0,11,20,0,1,1,1,0.4,0.4091,0.71,0.0,17,187,204,11,July,Monday,0,0,Winter,Clear,High,2011,3,28,192,Evening,0,0,0,0,1,0,0,Good,-0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384
7351,2011-07-11,4,0,11,21,0,1,1,1,0.38,0.3939,0.82,0.1045,10,129,139,11,July,Monday,0,0,Winter,Clear,Medium,2011,3,28,192,Evening,0,0,0,0,1,0,0,Good,-0.7071067811865477,0.7071067811865474,-0.5000000000000004,0.8660254037844384
7352,2011-07-11,4,0,11,22,0,1,1,1,0.36,0.3636,0.81,0.0896,6,102,108,11,July,Monday,0,0,Winter,Clear,Medium,2011,3,28,192,Evening,0,1,0,0,1,0,0,Good,-0.5000000000000004,0.8660254037844384,-0.5000000000000004,0.8660254037844384
7353,2011-07-11,4,0,11,23,0,1,1,1,0.36,0.3636,0.87,0.0896,1,47,48,11,July,Monday,0,0,Winter,Clear,Medium,2011,3,28,192,Evening,0,1,0,0,1,0,0,Good,-0.25881904510252157,0.9659258262890681,-0.5000000000000004,0.8660254037844384
7354,2011-08-11,4,0,11,0,0,2,1,1,0.34,0.3485,0.87,0.0896,0,18,18,11,August,Thursday,0,0,Winter,Clear,Low,2011,3,32,223,Night,0,1,0,0,1,0,0,Good,0.0,1.0,-0.5000000000000004,0.8660254037844384
7355,2011-08-11,4,0,11,1,0,2,1,1,0.32,0.3333,0.93,0.1045,3,8,11,11,August,Thursday,0,0,Winter,Clear,Low,2011,3,32,223,Night,0,1,0,0,1,0,0,Good,0.25881904510252074,0.9659258262890683,-0.5000000000000004,0.8660254037844384
7356,2011-08-11,4,0,11,2,0,2,1,1,0.32,0.3485,0.87,0.0,0,1,1,11,August,Thursday,0,0,Winter,Clear,Low,2011,3,32,223,Night,0,1,0,0,1,0,0,Good,0.49999999999999994,0.8660254037844387,-0.5000000000000004,0.8660254037844384
7357,2011-08-11,4,0,11,3,0,2,1,1,0.32,0.3485,0.87,0.0,0,3,3,11,August,Thursday,0,0,Winter,Clear,Low,2011,3,32,223,Night,0,1,0,0,1,0,0,Good,0.7071067811865476,0.7071067811865476,-0.5000000000000004,0.8660254037844384
7358,2011-08-11,4,0,11,4,0,2,1,1,0.3,0.3333,0.87,0.0,0,4,4,11,August,Thursday,0,0,Winter,Clear,Low,2011,3,32,223,Night,0,1,0,0,1,0,0,Good,0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384
7359,2011-08-11,4,0,11,5,0,2,1,1,0.3,0.3182,0.87,0.0896,1,17,18,11,August,Thursday,0,0,Winter,Clear,Low,2011,3,32,223,Night,0,1,0,0,1,0,0,Good,0.9659258262890683,0.25881904510252074,-0.5000000000000004,0.8660254037844384
7360,2011-08-11,4,0,11,6,0,2,1,1,0.3,0.3333,0.87,0.0,3,96,99,11,August,Thursday,0,0,Winter,Clear,Medium,2011,3,32,223,Night,0,0,0,0,1,0,0,Good,1.0,6.123233995736766e-17,-0.5000000000000004,0.8660254037844384
7361,2011-08-11,4,0,11,7,0,2,1,1,0.3,0.3182,0.87,0.1045,7,316,323,11,August,Thursday,0,1,Winter,Clear,Very_High,2011,3,32,223,Morning,0,0,1,0,1,0,0,Good,0.9659258262890683,-0.25881904510252063,-0.5000000000000004,0.8660254037844384
