instant,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,day,month_name,day_name,is_weekend,is_peak_hour,season_label,weather_label,demand_category,year,quarter,week_of_year,day_of_year,hour_group,business_hours,late_night,rush_hour,is_summer,is_winter,is_fall,is_spring,weather_severity,hr_sin,hr_cos,mnth_sin,mnth_cos
8845,1,1,1,8,0,1,1,2,0.22,0.2576,0.55,0.0896,13,407,420,1,11,2,0,1,1,3,3,2012,3,35,245,2,0,0,1,0,0,0,1,1,0.8660254037844387,-0.4999999999999998,0.4999999999999999,0.8660254037844387
8846,1,1,1,9,0,1,1,2,0.22,0.2727,0.64,0.0,9,188,197,1,11,2,0,1,1,3,0,2012,3,35,245,2,1,0,1,0,0,0,1,1,0.7071067811865476,-0.7071067811865475,0.4999999999999999,0.8660254037844387
8847,1,1,1,10,0,1,1,1,0.24,0.2879,0.6,0.0,13,95,108,1,11,2,0,0,1,0,2,2012,3,35,245,2,1,0,0,0,0,0,1,0,0.4999999999999999,-0.8660254037844387,0.4999999999999999,0.8660254037844387
8848,1,1,1,11,0,1,1,2,0.26,0.2879,0.56,0.0896,6,82,88,1,11,2,0,0,1,3,2,2012,3,35,245,2,1,0,0,0,0,0,1,1,0.258819045102521,-0.9659258262890682,0.4999999999999999,0.8660254037844387
8849,1,1,1,12,0,1,1,2,0.26,0.2727,0.56,0.1045,10,93,103,1,11,2,0,0,1,3,2,2012,3,35,245,2,1,0,0,0,0,0,1,1,1.2246467991473532e-16,-1.0,0.4999999999999999,0.8660254037844387
8850,1,1,1,13,0,1,1,2,0.26,0.2727,0.56,0.1045,3,77,80,1,11,2,0,0,1,3,2,2012,3,35,245,0,1,0,0,0,0,0,1,1,-0.2588190451025208,-0.9659258262890684,0.4999999999999999,0.8660254037844387
8851,1,1,1,14,0,1,1,3,0.22,0.2273,0.75,0.1642,5,45,50,1,11,2,0,0,1,2,2,2012,3,35,245,0,1,0,0,0,0,0,1,2,-0.4999999999999997,-0.8660254037844388,0.4999999999999999,0.8660254037844387
8852,1,1,1,15,0,1,1,3,0.22,0.2273,0.75,0.1642,5,64,69,1,11,2,0,0,1,2,2,2012,3,35,245,0,1,0,0,0,0,0,1,2,-0.7071067811865471,-0.7071067811865479,0.4999999999999999,0.8660254037844387
8853,1,1,1,16,0,1,1,3,0.22,0.2576,0.87,0.0896,3,46,49,1,11,2,0,0,1,2,2,2012,3,35,245,0,1,0,0,0,0,0,1,2,-0.8660254037844385,-0.5000000000000004,0.4999999999999999,0.8660254037844387
8854,1,1,1,17,0,1,1,3,0.22,0.2727,0.87,0.0,5,147,152,1,11,2,0,1,1,2,0,2012,3,35,245,0,1,0,1,0,0,0,1,2,-0.9659258262890684,-0.2588190451025206,0.4999999999999999,0.8660254037844387
8855,1,1,1,18,0,1,1,4,0.2,0.2273,0.86,0.0896,6,158,164,1,11,2,0,1,1,1,0,2012,3,35,245,0,1,0,1,0,0,0,1,3,-1.0,-1.8369701987210294e-16,0.4999999999999999,0.8660254037844387
8856,1,1,1,19,0,1,1,3,0.2,0.2273,0.93,0.0896,3,187,190,1,11,2,0,1,1,2,0,2012,3,35,245,1,0,0,1,0,0,0,1,2,-0.9659258262890684,0.2588190451025203,0.4999999999999999,0.8660254037844387
8857,1,1,1,20,0,1,1,2,0.2,0.2273,0.86,0.0896,5,127,132,1,11,2,0,0,1,3,2,2012,3,35,245,1,0,0,0,0,0,0,1,1,-0.8660254037844386,0.5000000000000001,0.4999999999999999,0.8660254037844387
8858,1,1,1,21,0,1,1,2,0.2,0.2576,0.93,0.0,1,78,79,1,11,2,0,0,1,3,2,2012,3,35,245,1,0,0,0,0,0,0,1,1,-0.7071067811865477,0.7071067811865474,0.4999999999999999,0.8660254037844387
8859,1,1,1,22,0,1,1,2,0.2,0.2273,0.92,0.1045,8,54,62,1,11,2,0,0,1,3,2,2012,3,35,245,1,0,1,0,0,0,0,1,1,-0.5000000000000004,0.8660254037844384,0.4999999999999999,0.8660254037844387
8860,1,1,1,23,0,1,1,2,0.22,0.2424,0.87,0.1045,1,51,52,1,11,2,0,0,1,3,2,2012,3,35,245,1,0,1,0,0,0,0,1,1,-0.2588190451025215,0.965925826289068,0.4999999999999999,0.8660254037844387
8861,1,1,1,0,0,2,1,2,0.22,0.2424,0.87,0.1045,0,14,14,1,10,1,0,0,1,3,1,2012,4,40,275,3,0,1,0,0,0,0,1,1,0.0,1.0,0.4999999999999999,0.8660254037844387
8862,1,1,1,1,0,2,1,2,0.22,0.2424,0.93,0.1045,2,3,5,1,10,1,0,0,1,3,1,2012,4,40,275,3,0,1,0,0,0,0,1,1,0.2588190451025207,0.9659258262890684,0.4999999999999999,0.8660254037844387
8863,1,1,1,2,0,2,1,2,0.22,0.2273,0.87,0.1642,2,2,4,1,10,1,0,0,1,3,1,2012,4,40,275,3,0,1,0,0,0,0,1,1,0.4999999999999999,0.8660254037844387,0.4999999999999999,0.8660254037844387
8864,1,1,1,4,0,2,1,2,0.2,0.2121,0.86,0.1642,0,4,4,1,10,1,0,0,1,3,1,2012,4,40,275,3,0,1,0,0,0,0,1,1,0.8660254037844386,0.5000000000000001,0.4999999999999999,0.8660254037844387
8865,1,1,1,5,0,2,1,1,0.4,0.4091,0.47,0.2239,0,23,23,1,10,1,0,0,1,0,1,2012,4,40,275,3,0,1,0,0,0,0,1,0,0.9659258262890684,0.2588190451025207,0.4999999999999999,0.8660254037844387
8866,1,1,1,6,0,2,1,2,0.18,0.1818,0.93,0.194,0,79,79,1,10,1,0,0,1,3,2,2012,4,40,275,3,0,0,0,0,0,0,1,1,1.0,6.123233995736766e-17,0.4999999999999999,0.8660254037844387
8867,1,1,1,7,0,2,1,2,0.18,0.197,0.93,0.1642,3,219,222,1,10,1,0,1,1,3,0,2012,4,40,275,2,0,0,1,0,0,0,1,1,0.9659258262890684,-0.2588190451025206,0.4999999999999999,0.8660254037844387
8868,1,1,1,8,0,2,1,2,0.18,0.197,0.93,0.1642,6,465,471,1,10,1,0,1,1,3,3,2012,4,40,275,2,0,0,1,0,0,0,1,1,0.8660254037844387,-0.4999999999999998,0.4999999999999999,0.8660254037844387
8869,1,1,1,9,0,2,1,2,0.18,0.197,0.93,0.1642,11,184,195,1,10,1,0,1,1,3,0,2012,4,40,275,2,1,0,1,0,0,0,1,1,0.7071067811865476,-0.7071067811865475,0.4999999999999999,0.8660254037844387
8870,1,1,1,10,0,2,1,2,0.18,0.197,0.93,0.1642,3,80,83,1,10,1,0,0,1,3,2,2012,4,40,275,2,1,0,0,0,0,0,1,1,0.4999999999999999,-0.8660254037844387,0.4999999999999999,0.8660254037844387
8871,1,1,1,11,0,2,1,1,0.42,0.4242,0.38,0.2985,8,93,101,1,10,1,0,0,1,0,2,2012,4,40,275,2,1,0,0,0,0,0,1,0,0.258819045102521,-0.9659258262890682,0.4999999999999999,0.8660254037844387
8872,1,1,1,12,0,2,1,1,0.42,0.4242,0.38,0.2985,13,127,140,1,10,1,0,0,1,0,2,2012,4,40,275,2,1,0,0,0,0,0,1,0,1.2246467991473532e-16,-1.0,0.4999999999999999,0.8660254037844387
8873,1,1,1,13,0,2,1,1,0.42,0.4242,0.38,0.2985,15,163,178,1,10,1,0,0,1,0,0,2012,4,40,275,0,1,0,0,0,0,0,1,0,-0.2588190451025208,-0.9659258262890684,0.4999999999999999,0.8660254037844387
8874,1,1,1,14,0,2,1,1,0.42,0.4242,0.38,0.2985,10,96,106,1,10,1,0,0,1,0,2,2012,4,40,275,0,1,0,0,0,0,0,1,0,-0.4999999999999997,-0.8660254037844388,0.4999999999999999,0.8660254037844387
8875,1,1,1,15,0,2,1,1,0.42,0.4242,0.38,0.2985,17,119,136,1,10,1,0,0,1,0,2,2012,4,40,275,0,1,0,0,0,0,0,1,0,-0.7071067811865471,-0.7071067811865479,0.4999999999999999,0.8660254037844387
8876,1,1,1,16,0,2,1,1,0.42,0.4242,0.38,0.3582,15,225,240,1,10,1,0,0,1,0,0,2012,4,40,275,0,1,0,0,0,0,0,1,0,-0.8660254037844385,-0.5000000000000004,0.4999999999999999,0.8660254037844387
8877,1,1,1,17,0,2,1,1,0.42,0.4242,0.38,0.2537,14,446,460,1,10,1,0,1,1,0,3,2012,4,40,275,0,1,0,1,0,0,0,1,0,-0.9659258262890684,-0.2588190451025206,0.4999999999999999,0.8660254037844387
8878,1,1,1,18,0,2,1,1,0.4,0.4091,0.4,0.1045,13,372,385,1,10,1,0,1,1,0,3,2012,4,40,275,0,1,0,1,0,0,0,1,0,-1.0,-1.8369701987210294e-16,0.4999999999999999,0.8660254037844387
8879,1,1,1,19,0,2,1,1,0.38,0.3939,0.46,0.1045,11,270,281,1,10,1,0,1,1,0,0,2012,4,40,275,1,0,0,1,0,0,0,1,0,-0.9659258262890684,0.2588190451025203,0.4999999999999999,0.8660254037844387
8880,1,1,1,20,0,2,1,1,0.34,0.3485,0.53,0.1045,10,190,200,1,10,1,0,0,1,0,0,2012,4,40,275,1,0,0,0,0,0,0,1,0,-0.8660254037844386,0.5000000000000001,0.4999999999999999,0.8660254037844387
8881,1,1,1,21,0,2,1,1,0.32,0.3333,0.66,0.0896,7,109,116,1,10,1,0,0,1,0,2,2012,4,40,275,1,0,0,0,0,0,0,1,0,-0.7071067811865477,0.7071067811865474,0.4999999999999999,0.8660254037844387
8882,1,1,1,22,0,2,1,1,0.3,0.303,0.7,0.0896,10,104,114,1,10,1,0,0,1,0,2,2012,4,40,275,1,0,1,0,0,0,0,1,0,-0.5000000000000004,0.8660254037844384,0.4999999999999999,0.8660254037844387
8883,1,1,1,23,0,2,1,1,0.26,0.2727,0.81,0.1045,3,38,41,1,10,1,0,0,1,0,1,2012,4,40,275,1,0,1,0,0,0,0,1,0,-0.2588190451025215,0.965925826289068,0.4999999999999999,0.8660254037844387
8884,1,1,1,0,0,3,1,1,0.26,0.303,0.81,0.0,2,26,28,1,9,4,0,0,1,0,1,2012,4,44,306,3,0,1,0,0,0,0,1,0,0.0,1.0,0.4999999999999999,0.8660254037844387
8885,1,1,1,1,0,3,1,1,0.24,0.2576,0.87,0.0896,1,6,7,1,9,4,0,0,1,0,1,2012,4,44,306,3,0,1,0,0,0,0,1,0,0.2588190451025207,0.9659258262890684,0.4999999999999999,0.8660254037844387
8886,1,1,1,2,0,3,1,1,0.2,0.2121,0.85,0.1642,0,5,5,1,9,4,0,0,1,0,1,2012,4,44,306,3,0,1,0,0,0,0,1,0,0.4999999999999999,0.8660254037844387,0.4999999999999999,0.8660254037844387
8887,1,1,1,3,0,3,1,1,0.22,0.2727,0.8,0.0,0,4,4,1,9,4,0,0,1,0,1,2012,4,44,306,3,0,1,0,0,0,0,1,0,0.7071067811865476,0.7071067811865476,0.4999999999999999,0.8660254037844387
8888,1,1,1,4,0,3,1,1,0.2,0.2121,0.8,0.1343,0,2,2,1,9,4,0,0,1,0,1,2012,4,44,306,3,0,1,0,0,0,0,1,0,0.8660254037844386,0.5000000000000001,0.4999999999999999,0.8660254037844387
8889,1,1,1,5,0,3,1,1,0.2,0.2121,0.8,0.1343,0,22,22,1,9,4,0,0,1,0,1,2012,4,44,306,3,0,1,0,0,0,0,1,0,0.9659258262890684,0.2588190451025207,0.4999999999999999,0.8660254037844387
8890,1,1,1,6,0,3,1,1,0.2,0.2121,0.86,0.1343,2,72,74,1,9,4,0,0,1,0,2,2012,4,44,306,3,0,0,0,0,0,0,1,0,1.0,6.123233995736766e-17,0.4999999999999999,0.8660254037844387
8891,1,1,1,7,0,3,1,1,0.2,0.2121,0.8,0.1343,9,247,256,1,9,4,0,1,1,0,0,2012,4,44,306,2,0,0,1,0,0,0,1,0,0.9659258262890684,-0.2588190451025206,0.4999999999999999,0.8660254037844387
8892,1,1,1,8,0,3,1,1,0.2,0.2273,0.82,0.1045,11,488,499,1,9,4,0,1,1,0,3,2012,4,44,306,2,0,0,1,0,0,0,1,0,0.8660254037844387,-0.4999999999999998,0.4999999999999999,0.8660254037844387
8893,1,1,1,9,0,3,1,2,0.2,0.2121,0.86,0.1343,7,218,225,1,9,4,0,1,1,3,0,2012,4,44,306,2,1,0,1,0,0,0,1,1,0.7071067811865476,-0.7071067811865475,0.4999999999999999,0.8660254037844387
8894,1,1,1,10,0,3,1,2,0.24,0.2424,0.87,0.1343,13,84,97,1,9,4,0,0,1,3,2,2012,4,44,306,2,1,0,0,0,0,0,1,1,0.4999999999999999,-0.8660254037844387,0.4999999999999999,0.8660254037844387
8895,1,1,1,11,0,3,1,2,0.26,0.2879,0.87,0.0896,9,90,99,1,9,4,0,0,1,3,2,2012,4,44,306,2,1,0,0,0,0,0,1,1,0.258819045102521,-0.9659258262890682,0.4999999999999999,0.8660254037844387
8896,1,1,1,12,0,3,1,3,0.3,0.3333,0.81,0.0,4,51,55,1,9,4,0,0,1,2,2,2012,4,44,306,2,1,0,0,0,0,0,1,2,1.2246467991473532e-16,-1.0,0.4999999999999999,0.8660254037844387
8897,1,1,1,13,0,3,1,3,0.32,0.3485,0.76,0.0,8,57,65,1,9,4,0,0,1,2,2,2012,4,44,306,0,1,0,0,0,0,0,1,2,-0.2588190451025208,-0.9659258262890684,0.4999999999999999,0.8660254037844387
8898,1,1,1,14,0,3,1,3,0.32,0.3333,0.81,0.1045,3,70,73,1,9,4,0,0,1,2,2,2012,4,44,306,0,1,0,0,0,0,0,1,2,-0.4999999999999997,-0.8660254037844388,0.4999999999999999,0.8660254037844387
8899,1,1,1,15,0,3,1,2,0.34,0.3485,0.87,0.0896,6,73,79,1,9,4,0,0,1,3,2,2012,4,44,306,0,1,0,0,0,0,0,1,1,-0.7071067811865471,-0.7071067811865479,0.4999999999999999,0.8660254037844387
8900,1,1,1,16,0,3,1,2,0.34,0.3182,0.87,0.2537,6,112,118,1,9,4,0,0,1,3,2,2012,4,44,306,0,1,0,0,0,0,0,1,1,-0.8660254037844385,-0.5000000000000004,0.4999999999999999,0.8660254037844387
8901,1,1,1,17,0,3,1,3,0.34,0.3182,0.87,0.2239,6,128,134,1,9,4,0,1,1,2,2,2012,4,44,306,0,1,0,1,0,0,0,1,2,-0.9659258262890684,-0.2588190451025206,0.4999999999999999,0.8660254037844387
8902,1,1,1,18,0,3,1,3,0.34,0.3333,0.87,0.194,2,96,98,1,9,4,0,1,1,2,2,2012,4,44,306,0,1,0,1,0,0,0,1,2,-1.0,-1.8369701987210294e-16,0.4999999999999999,0.8660254037844387
8903,1,1,1,19,0,3,1,3,0.32,0.303,0.93,0.2239,1,92,93,1,9,4,0,1,1,2,2,2012,4,44,306,1,0,0,1,0,0,0,1,2,-0.9659258262890684,0.2588190451025203,0.4999999999999999,0.8660254037844387
8904,1,1,1,20,0,3,1,3,0.32,0.3182,0.93,0.1642,2,55,57,1,9,4,0,0,1,2,2,2012,4,44,306,1,0,0,0,0,0,0,1,2,-0.8660254037844386,0.5000000000000001,0.4999999999999999,0.8660254037844387
8905,1,1,1,21,0,3,1,3,0.34,0.3182,0.87,0.2239,0,29,29,1,9,4,0,0,1,2,1,2012,4,44,306,1,0,0,0,0,0,0,1,2,-0.7071067811865477,0.7071067811865474,0.4999999999999999,0.8660254037844387
8906,1,1,1,22,0,3,1,3,0.34,0.3333,0.87,0.194,0,49,49,1,9,4,0,0,1,2,2,2012,4,44,306,1,0,1,0,0,0,0,1,2,-0.5000000000000004,0.8660254037844384,0.4999999999999999,0.8660254037844387
8907,1,1,1,23,0,3,1,3,0.34,0.3182,0.87,0.2239,0,9,9,1,9,4,0,0,1,2,1,2012,4,44,306,1,0,1,0,0,0,0,1,2,-0.2588190451025215,0.965925826289068,0.4999999999999999,0.8660254037844387
8908,1,1,1,0,0,4,1,3,0.34,0.3333,0.93,0.194,0,3,3,1,2,2,0,0,1,2,1,2012,4,48,336,3,0,1,0,0,0,0,1,2,0.0,1.0,0.4999999999999999,0.8660254037844387
8909,1,1,1,1,0,4,1,3,0.36,0.3485,0.93,0.194,0,3,3,1,2,2,0,0,1,2,1,2012,4,48,336,3,0,1,0,0,0,0,1,2,0.2588190451025207,0.9659258262890684,0.4999999999999999,0.8660254037844387
8910,1,1,1,2,0,4,1,3,0.36,0.3485,0.93,0.2537,1,1,2,1,2,2,0,0,1,2,1,2012,4,48,336,3,0,1,0,0,0,0,1,2,0.4999999999999999,0.8660254037844387,0.4999999999999999,0.8660254037844387
8911,1,1,1,3,0,4,1,3,0.36,0.3485,0.93,0.2537,0,3,3,1,2,2,0,0,1,2,1,2012,4,48,336,3,0,1,0,0,0,0,1,2,0.7071067811865476,0.7071067811865476,0.4999999999999999,0.8660254037844387
8912,1,1,1,4,0,4,1,3,0.36,0.3485,0.93,0.194,0,2,2,1,2,2,0,0,1,2,1,2012,4,48,336,3,0,1,0,0,0,0,1,2,0.8660254037844386,0.5000000000000001,0.4999999999999999,0.8660254037844387
8913,1,1,1,5,0,4,1,3,0.34,0.3485,0.93,0.0896,0,16,16,1,2,2,0,0,1,2,1,2012,4,48,336,3,0,1,0,0,0,0,1,2,0.9659258262890684,0.2588190451025207,0.4999999999999999,0.8660254037844387
8914,1,1,1,6,0,4,1,3,0.36,0.3485,0.93,0.1343,1,88,89,1,2,2,0,0,1,2,2,2012,4,48,336,3,0,0,0,0,0,0,1,2,1.0,6.123233995736766e-17,0.4999999999999999,0.8660254037844387
8915,1,1,1,7,0,4,1,2,0.34,0.3182,0.87,0.2836,2,218,220,1,2,2,0,1,1,3,0,2012,4,48,336,2,0,0,1,0,0,0,1,1,0.9659258262890684,-0.2588190451025206,0.4999999999999999,0.8660254037844387
8916,1,1,1,8,0,4,1,1,0.32,0.3182,0.81,0.194,11,497,508,1,2,2,0,1,1,0,3,2012,4,48,336,2,0,0,1,0,0,0,1,0,0.8660254037844387,-0.4999999999999998,0.4999999999999999,0.8660254037844387
8917,1,1,1,9,0,4,1,1,0.32,0.3333,0.81,0.1045,10,220,230,1,2,2,0,1,1,0,0,2012,4,48,336,2,1,0,1,0,0,0,1,0,0.7071067811865476,-0.7071067811865475,0.4999999999999999,0.8660254037844387
8918,1,1,1,10,0,4,1,1,0.34,0.3485,0.81,0.1045,6,84,90,1,2,2,0,0,1,0,2,2012,4,48,336,2,1,0,0,0,0,0,1,0,0.4999999999999999,-0.8660254037844387,0.4999999999999999,0.8660254037844387
8919,1,1,1,11,0,4,1,2,0.34,0.3485,0.81,0.1045,18,101,119,1,2,2,0,0,1,3,2,2012,4,48,336,2,1,0,0,0,0,0,1,1,0.258819045102521,-0.9659258262890682,0.4999999999999999,0.8660254037844387
8920,1,1,1,12,0,4,1,2,0.34,0.3485,0.81,0.1045,14,130,144,1,2,2,0,0,1,3,0,2012,4,48,336,2,1,0,0,0,0,0,1,1,1.2246467991473532e-16,-1.0,0.4999999999999999,0.8660254037844387
8921,1,1,1,13,0,4,1,1,0.42,0.4242,0.77,0.1642,13,170,183,1,2,2,0,0,1,0,0,2012,4,48,336,0,1,0,0,0,0,0,1,0,-0.2588190451025208,-0.9659258262890684,0.4999999999999999,0.8660254037844387
8922,1,1,1,14,0,4,1,1,0.42,0.4242,0.77,0.1642,24,132,156,1,2,2,0,0,1,0,0,2012,4,48,336,0,1,0,0,0,0,0,1,0,-0.4999999999999997,-0.8660254037844388,0.4999999999999999,0.8660254037844387
8923,1,1,1,15,0,4,1,1,0.44,0.4394,0.72,0.1343,32,156,188,1,2,2,0,0,1,0,0,2012,4,48,336,0,1,0,0,0,0,0,1,0,-0.7071067811865471,-0.7071067811865479,0.4999999999999999,0.8660254037844387
8924,1,1,1,16,0,4,1,1,0.46,0.4545,0.67,0.194,33,248,281,1,2,2,0,0,1,0,0,2012,4,48,336,0,1,0,0,0,0,0,1,0,-0.8660254037844385,-0.5000000000000004,0.4999999999999999,0.8660254037844387
8925,1,1,1,17,0,4,1,1,0.46,0.4545,0.63,0.1642,23,472,495,1,2,2,0,1,1,0,3,2012,4,48,336,0,1,0,1,0,0,0,1,0,-0.9659258262890684,-0.2588190451025206,0.4999999999999999,0.8660254037844387
8926,1,1,1,18,0,4,1,1,0.44,0.4394,0.67,0.194,22,399,421,1,2,2,0,1,1,0,3,2012,4,48,336,0,1,0,1,0,0,0,1,0,-1.0,-1.8369701987210294e-16,0.4999999999999999,0.8660254037844387
8927,1,1,1,19,0,4,1,2,0.42,0.4242,0.71,0.1642,17,313,330,1,2,2,0,1,1,3,3,2012,4,48,336,1,0,0,1,0,0,0,1,1,-0.9659258262890684,0.2588190451025203,0.4999999999999999,0.8660254037844387
8928,1,1,1,20,0,4,1,2,0.42,0.4242,0.71,0.194,11,229,240,1,2,2,0,0,1,3,0,2012,4,48,336,1,0,0,0,0,0,0,1,1,-0.8660254037844386,0.5000000000000001,0.4999999999999999,0.8660254037844387
8929,1,1,1,21,0,4,1,1,0.44,0.4394,0.67,0.1343,12,162,174,1,2,2,0,0,1,0,0,2012,4,48,336,1,0,0,0,0,0,0,1,0,-0.7071067811865477,0.7071067811865474,0.4999999999999999,0.8660254037844387
8930,1,1,1,22,0,4,1,1,0.38,0.3939,0.76,0.2985,12,121,133,1,2,2,0,0,1,0,2,2012,4,48,336,1,0,1,0,0,0,0,1,0,-0.5000000000000004,0.8660254037844384,0.4999999999999999,0.8660254037844387
8931,1,1,1,23,0,4,1,1,0.4,0.4091,0.76,0.3284,7,60,67,1,2,2,0,0,1,0,2,2012,4,48,336,1,0,1,0,0,0,0,1,0,-0.2588190451025215,0.965925826289068,0.4999999999999999,0.8660254037844387
9387,1,1,2,0,0,3,1,1,0.44,0.4394,0.38,0.2836,0,31,31,2,4,1,0,0,1,0,1,2012,1,1,2,3,0,1,0,0,0,0,1,0,0.0,1.0,0.8660254037844386,0.5000000000000001
9388,1,1,2,1,0,3,1,1,0.44,0.4394,0.41,0.2836,0,4,4,2,4,1,0,0,1,0,1,2012,1,1,2,3,0,1,0,0,0,0,1,0,0.2588190451025207,0.9659258262890684,0.8660254037844386,0.5000000000000001
9389,1,1,2,2,0,3,1,1,0.44,0.4394,0.44,0.2836,1,6,7,2,4,1,0,0,1,0,1,2012,1,1,2,3,0,1,0,0,0,0,1,0,0.4999999999999999,0.8660254037844387,0.8660254037844386,0.5000000000000001
9390,1,1,2,3,0,3,1,1,0.44,0.4394,0.44,0.194,0,3,3,2,4,1,0,0,1,0,1,2012,1,1,2,3,0,1,0,0,0,0,1,0,0.7071067811865476,0.7071067811865476,0.8660254037844386,0.5000000000000001
9391,1,1,2,4,0,3,1,1,0.4,0.4091,0.5,0.1642,0,1,1,2,4,1,0,0,1,0,1,2012,1,1,2,3,0,1,0,0,0,0,1,0,0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001
9392,1,1,2,5,0,3,1,1,0.4,0.4091,0.5,0.1642,0,18,18,2,4,1,0,0,1,0,1,2012,1,1,2,3,0,1,0,0,0,0,1,0,0.9659258262890684,0.2588190451025207,0.8660254037844386,0.5000000000000001
9393,1,1,2,6,0,3,1,3,0.4,0.4091,0.54,0.1642,0,67,67,2,4,1,0,0,1,2,2,2012,1,1,2,3,0,0,0,0,0,0,1,2,1.0,6.123233995736766e-17,0.8660254037844386,0.5000000000000001
9394,1,1,2,7,0,3,1,3,0.38,0.3939,0.62,0.0896,7,201,208,2,4,1,0,1,1,2,0,2012,1,1,2,2,0,0,1,0,0,0,1,2,0.9659258262890684,-0.2588190451025206,0.8660254037844386,0.5000000000000001
9395,1,1,2,8,0,3,1,3,0.36,0.3636,0.73,0.1045,15,505,520,2,4,1,0,1,1,2,3,2012,1,1,2,2,0,0,1,0,0,0,1,2,0.8660254037844387,-0.4999999999999998,0.8660254037844386,0.5000000000000001
9396,1,1,2,9,0,3,1,2,0.36,0.3485,0.71,0.194,9,267,276,2,4,1,0,1,1,3,0,2012,1,1,2,2,1,0,1,0,0,0,1,1,0.7071067811865476,-0.7071067811865475,0.8660254037844386,0.5000000000000001
9397,1,1,2,10,0,3,1,1,0.4,0.4091,0.62,0.1343,9,124,133,2,4,1,0,0,1,0,2,2012,1,1,2,2,1,0,0,0,0,0,1,0,0.4999999999999999,-0.8660254037844387,0.8660254037844386,0.5000000000000001
9398,1,1,2,11,0,3,1,1,0.4,0.4091,0.58,0.1642,27,116,143,2,4,1,0,0,1,0,0,2012,1,1,2,2,1,0,0,0,0,0,1,0,0.258819045102521,-0.9659258262890682,0.8660254037844386,0.5000000000000001
9399,1,1,2,12,0,3,1,1,0.44,0.4394,0.54,0.1045,26,153,179,2,4,1,0,0,1,0,0,2012,1,1,2,2,1,0,0,0,0,0,1,0,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001
9400,1,1,2,13,0,3,1,1,0.46,0.4545,0.47,0.2239,12,174,186,2,4,1,0,0,1,0,0,2012,1,1,2,0,1,0,0,0,0,0,1,0,-0.2588190451025208,-0.9659258262890684,0.8660254037844386,0.5000000000000001
9401,1,1,2,14,0,3,1,1,0.62,0.6212,0.33,0.2239,33,159,192,2,4,1,0,0,1,0,0,2012,1,1,2,0,1,0,0,0,0,0,1,0,-0.4999999999999997,-0.8660254037844388,0.8660254037844386,0.5000000000000001
9402,1,1,2,15,0,3,1,1,0.6,0.6212,0.35,0.2836,25,169,194,2,4,1,0,0,1,0,0,2012,1,1,2,0,1,0,0,0,0,0,1,0,-0.7071067811865471,-0.7071067811865479,0.8660254037844386,0.5000000000000001
9403,1,1,2,16,0,3,1,1,0.6,0.6212,0.4,0.2239,22,261,283,2,4,1,0,0,1,0,3,2012,1,1,2,0,1,0,0,0,0,0,1,0,-0.8660254037844385,-0.5000000000000004,0.8660254037844386,0.5000000000000001
9404,1,1,2,17,0,3,1,1,0.58,0.5455,0.43,0.194,31,508,539,2,4,1,0,1,1,0,3,2012,1,1,2,0,1,0,1,0,0,0,1,0,-0.9659258262890684,-0.2588190451025206,0.8660254037844386,0.5000000000000001
9405,1,1,2,18,0,3,1,1,0.56,0.5303,0.46,0.1642,12,514,526,2,4,1,0,1,1,0,3,2012,1,1,2,0,1,0,1,0,0,0,1,0,-1.0,-1.8369701987210294e-16,0.8660254037844386,0.5000000000000001
9406,1,1,2,19,0,3,1,1,0.54,0.5152,0.52,0.2836,20,315,335,2,4,1,0,1,1,0,3,2012,1,1,2,1,0,0,1,0,0,0,1,0,-0.9659258262890684,0.2588190451025203,0.8660254037844386,0.5000000000000001
9407,1,1,2,20,0,3,1,1,0.52,0.5,0.52,0.1642,10,254,264,2,4,1,0,0,1,0,0,2012,1,1,2,1,0,0,0,0,0,0,1,0,-0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001
9408,1,1,2,21,0,3,1,1,0.52,0.5,0.52,0.1642,16,217,233,2,4,1,0,0,1,0,0,2012,1,1,2,1,0,0,0,0,0,0,1,0,-0.7071067811865477,0.7071067811865474,0.8660254037844386,0.5000000000000001
9409,1,1,2,22,0,3,1,1,0.5,0.4848,0.55,0.194,7,133,140,2,4,1,0,0,1,0,2,2012,1,1,2,1,0,1,0,0,0,0,1,0,-0.5000000000000004,0.8660254037844384,0.8660254037844386,0.5000000000000001
9410,1,1,2,23,0,3,1,1,0.46,0.4545,0.63,0.0896,22,75,97,2,4,1,0,0,1,0,2,2012,1,1,2,1,0,1,0,0,0,0,1,0,-0.2588190451025215,0.965925826289068,0.8660254037844386,0.5000000000000001
9411,1,1,2,0,0,4,1,1,0.46,0.4545,0.59,0.1343,7,24,31,2,3,4,0,0,1,0,1,2012,1,5,33,3,0,1,0,0,0,0,1,0,0.0,1.0,0.8660254037844386,0.5000000000000001
9412,1,1,2,1,0,4,1,2,0.46,0.4545,0.55,0.0,3,14,17,2,3,4,0,0,1,3,1,2012,1,5,33,3,0,1,0,0,0,0,1,1,0.2588190451025207,0.9659258262890684,0.8660254037844386,0.5000000000000001
